image_id,ground_truth,prediction,density_sum,confidence_score,local_variance,correlation_score,high_density_peaks,medium_density_peaks,low_density_peaks,total_unique_peaks,error,squared_error
222.jpg,1,1.7452582120895386,1.7452582120895386,0.99992025,0.00015958265,1.0,1,1,1,1,0.7452582120895386,0.5554098026868957
582.jpg,12,13.124201774597168,13.124201774597168,0.584488,3.807297e-05,0.16901408450704225,12,12,71,71,1.124201774597168,1.2638296300074217
600.jpg,47,14.67483901977539,14.67483901977539,0.6299912,1.7640976e-05,0.26,10,11,40,40,32.32516098022461,1044.9160323974356
133.jpg,5,6.295816898345947,6.295816898345947,0.8749695,6.107944e-05,0.75,3,3,4,4,1.2958168983459473,1.679141434038911
293.jpg,18,7.698023796081543,7.698023796081543,0.5356597,0.000109275104,0.07142857142857141,2,2,28,28,10.301976203918457,106.13071370610214
299.jpg,11,9.094507217407227,9.094507217407227,0.6363477,3.1821444e-05,0.2727272727272727,3,3,11,11,1.9054927825927734,3.6309027445131505
260.jpg,7,5.734366416931152,5.734366416931152,0.81248045,3.902964e-05,0.625,5,5,8,8,1.2656335830688477,1.6018283665916897
121.jpg,4,2.7915642261505127,2.7915642261505127,0.6664292,0.00047487658,0.33333333333333337,2,2,6,6,1.2084357738494873,1.4603170195192092
443.jpg,38,14.28049087524414,14.28049087524414,0.55245054,1.7016371e-05,0.10491803278688525,6,7,61,61,23.71950912475586,562.6151131193765
056.jpg,11,7.032810211181641,7.032810211181641,0.60622066,5.873144e-05,0.2125,3,4,16,16,3.9671897888183594,15.738594820504659
315.jpg,13,13.92436408996582,13.92436408996582,0.5274086,2.1504991e-05,0.05483870967741938,3,4,62,62,0.9243640899658203,0.8544489708183391
525.jpg,23,13.903128623962402,13.903128623962402,0.58107555,1.1021297e-05,0.16216216216216217,6,6,37,37,9.096871376037598,82.75306883217218
566.jpg,32,8.50439453125,8.50439453125,0.54337865,0.00019926624,0.08695652173913046,2,2,23,23,23.49560546875,552.0434763431549
307.jpg,12,14.385698318481445,14.385698318481445,0.541665,3.3362835e-06,0.08333333333333334,1,1,12,12,2.3856983184814453,5.691556466805196
593.jpg,8,11.220399856567383,11.220399856567383,0.5523721,1.7786175e-05,0.10476190476190476,4,5,42,42,3.220399856567383,10.37097523617922
168.jpg,5,5.215924263000488,5.215924263000488,0.64279956,0.0001152085,0.2857142857142857,2,2,7,7,0.21592426300048828,0.04662328735230403
516.jpg,20,9.986258506774902,9.986258506774902,0.6030882,7.363835e-05,0.20625,5,9,32,32,10.013741493225098,100.27501869313801
430.jpg,18,15.030006408691406,15.030006408691406,0.56773776,0.00011764359,0.13559322033898302,16,16,118,118,2.9699935913085938,8.820861932414118
234.jpg,1,8.032930374145508,8.032930374145508,0.5999922,1.556486e-05,0.19999999999999998,1,1,5,5,7.032930374145508,49.46210964757847
390.jpg,117,15.902739524841309,15.902739524841309,0.6557055,1.7501197e-05,0.3114285714285714,19,26,70,70,101.09726047515869,10220.656075582083
504.jpg,5,1.8954416513442993,1.8954416513442993,0.6666333,6.671106e-05,0.33333333333333337,1,1,3,3,3.1045583486557007,9.638282540207811
066.jpg,5,6.604269504547119,6.604269504547119,0.61531615,0.0001370009,0.23076923076923078,3,3,13,13,1.6042695045471191,2.573680643219859
092.jpg,5,3.8824610710144043,3.8824610710144043,0.87492454,0.00015094488,0.75,3,3,4,4,1.1175389289855957,1.2488932577982723
276.jpg,7,9.892443656921387,9.892443656921387,0.8554333,0.00024452852,0.711111111111111,6,7,9,9,2.8924436569213867,8.366230308464765
130.jpg,3,9.155855178833008,9.155855178833008,0.6498668,0.00026636024,0.30000000000000004,3,3,10,10,6.155855178833008,37.89455298276516
342.jpg,18,13.969980239868164,13.969980239868164,0.5739094,7.2912753e-06,0.14782608695652172,3,4,23,23,4.030019760131836,16.24105926705306
596.jpg,51,13.204489707946777,13.204489707946777,0.5568108,1.471557e-05,0.11363636363636365,5,5,44,44,37.79551029205322,1428.500598236701
256.jpg,19,11.06776237487793,11.06776237487793,0.60688376,2.5591584e-05,0.21379310344827587,12,13,58,58,7.93223762512207,62.92039374140222
011.jpg,4,1.9017798900604248,1.9017798900604248,0.74988544,0.00022908252,0.5,3,3,6,6,2.098220109939575,4.402527629754843
181.jpg,20,11.128335952758789,11.128335952758789,0.7191714,0.00011876746,0.43846153846153846,11,12,26,26,8.871664047241211,78.7064229671123
573.jpg,12,11.662705421447754,11.662705421447754,0.6363558,1.5701658e-05,0.2727272727272727,3,3,11,11,0.3372945785522461,0.11376763272073731
319.jpg,38,14.935401916503906,14.935401916503906,0.66666096,1.1460566e-05,0.3333333333333333,12,17,42,42,23.064598083496094,531.9756847532117
255.jpg,19,12.432100296020508,12.432100296020508,0.58964777,1.4832796e-05,0.17931034482758623,10,11,58,58,6.567899703979492,43.1373065215339
184.jpg,6,3.5445401668548584,3.5445401668548584,0.6665952,0.0001428847,0.33333333333333337,1,1,3,3,2.4554598331451416,6.029282992189167
278.jpg,6,4.187823295593262,4.187823295593262,0.57678425,0.00027770086,0.15384615384615385,2,2,13,13,1.8121767044067383,3.283984407994467
100.jpg,4,3.4653542041778564,3.4653542041778564,0.6873292,0.00034165196,0.375,3,3,8,8,0.5346457958221436,0.2858461269902932
591.jpg,5,4.607649803161621,4.607649803161621,0.6666372,5.903001e-05,0.33333333333333337,2,2,6,6,0.3923501968383789,0.15393867695911467
027.jpg,8,11.823902130126953,11.823902130126953,0.5654857,6.304399e-05,0.1310344827586207,3,5,29,29,3.823902130126953,14.62222750078945
524.jpg,20,13.847841262817383,13.847841262817383,0.5781217,6.559924e-06,0.15625,5,5,32,32,6.152158737182617,37.849057127492415
415.jpg,15,4.97291898727417,4.97291898727417,0.52810043,0.00040286942,0.056603773584905655,3,3,53,53,10.02708101272583,100.54235363576686
427.jpg,15,20.965547561645508,20.965547561645508,0.66238177,0.0002364833,0.325,10,11,32,32,5.965547561645508,35.587757710254664
257.jpg,3,2.7658534049987793,2.7658534049987793,0.9998822,0.00023551803,1.0,3,3,3,3,0.2341465950012207,0.05482462795066567
193.jpg,6,6.046985626220703,6.046985626220703,0.66868377,0.00013250591,0.3375,5,6,16,16,0.046985626220703125,0.002207649071351625
546.jpg,1,1.7568306922912598,1.7568306922912598,0.99996567,6.861026e-05,1.0,1,1,1,1,0.7568306922912598,0.5727926967940675
089.jpg,5,1.5372368097305298,1.5372368097305298,0.99992454,0.00015095498,1.0,2,2,2,2,3.46276319026947,11.9907289118852
483.jpg,38,11.86764144897461,11.86764144897461,0.53032434,2.5513444e-05,0.06067415730337081,5,6,89,89,26.13235855102539,682.9001634393499
311.jpg,12,14.581992149353027,14.581992149353027,0.54347485,6.7710102e-06,0.08695652173913046,2,2,23,23,2.5819921493530273,6.666683459320666
025.jpg,4,4.68128776550293,4.68128776550293,0.7142315,0.00010843913,0.4285714285714286,3,3,7,7,0.6812877655029297,0.4641530194239749
058.jpg,10,5.743289470672607,5.743289470672607,0.5908962,2.5813517e-05,0.1818181818181818,2,2,11,11,4.256710529327393,18.11958453048669
226.jpg,4,11.67727279663086,11.67727279663086,0.54999524,9.557175e-06,0.1,2,3,24,24,7.677272796630859,58.94051759388822
024.jpg,4,2.4136247634887695,2.4136247634887695,0.99982345,0.00035315525,1.0,3,3,3,3,1.5863752365112305,2.5165863910160624
012.jpg,4,1.9406276941299438,1.9406276941299438,0.9998127,0.00037447785,1.0,3,3,3,3,2.059372305870056,4.241014294184552
236.jpg,1,19.20277214050293,19.20277214050293,0.51110816,5.9650097e-06,0.022222222222222237,1,1,45,45,18.20277214050293,331.3409135990696
204.jpg,5,3.199812173843384,3.199812173843384,0.8749236,0.00015288964,0.75,3,3,4,4,1.8001878261566162,3.2406762094424835
560.jpg,12,12.411165237426758,12.411165237426758,0.5499906,1.8767521e-05,0.09999999999999999,3,3,30,30,0.4111652374267578,0.16905685246820212
229.jpg,1,10.233100891113281,10.233100891113281,0.5714261,4.9555233e-06,0.14285714285714285,1,1,7,7,9.233100891113281,85.25015206547687
267.jpg,18,11.888420104980469,11.888420104980469,0.61752766,3.2384913e-05,0.2350877192982456,13,14,57,57,6.111579895019531,37.351408813206945
016.jpg,4,2.2559871673583984,2.2559871673583984,0.9997345,0.00053098926,1.0,2,2,2,2,1.7440128326416016,3.041580760418583
540.jpg,2,1.32611882686615,1.32611882686615,0.9999474,0.00010507001,1.0,1,1,1,1,0.6738811731338501,0.45411583550425405
227.jpg,1,9.962209701538086,9.962209701538086,0.5624975,5.0815693e-06,0.125,1,1,8,8,8.962209701538086,80.32120273434339
399.jpg,32,15.666157722473145,15.666157722473145,0.562638,2.5270889e-05,0.1253012048192771,10,11,83,83,16.333842277526855,266.7944035471237
575.jpg,8,6.117589950561523,6.117589950561523,0.8999798,4.0349518e-05,0.8,2,3,3,3,1.8824100494384766,3.5434675942269678
490.jpg,39,18.808856964111328,18.808856964111328,0.7032913,8.405782e-05,0.4066666666666666,11,14,30,30,20.191143035888672,407.6822570957156
325.jpg,16,14.179766654968262,14.179766654968262,0.5359274,2.021864e-05,0.071875,3,7,64,64,1.8202333450317383,3.313249430365431
509.jpg,9,11.812755584716797,11.812755584716797,0.7999754,4.9176386e-05,0.6,6,6,10,10,2.812755584716797,7.91159397935553
417.jpg,24,20.25292205810547,20.25292205810547,0.62749714,5.1623705e-05,0.25504587155963304,25,32,109,109,3.7470779418945312,14.040593102632556
603.jpg,8,20.558914184570312,20.558914184570312,0.5488746,2.8478598e-05,0.0977777777777778,4,5,45,45,12.558914184570312,157.7263254954014
599.jpg,54,14.727149963378906,14.727149963378906,0.6890817,1.833218e-05,0.3781818181818182,20,22,55,55,39.272850036621094,1542.3567499989294
320.jpg,14,7.060317039489746,7.060317039489746,0.5434733,9.963924e-06,0.08695652173913046,2,2,23,23,6.939682960510254,48.15919959239636
203.jpg,5,3.5653977394104004,3.5653977394104004,0.799943,0.00011406583,0.6,3,3,5,5,1.4346022605895996,2.0580836460887895
570.jpg,26,10.877464294433594,10.877464294433594,0.6071308,2.4000397e-05,0.2142857142857143,3,3,14,14,15.122535705566406,228.69108616613084
208.jpg,5,5.361298084259033,5.361298084259033,0.89989364,0.00021272418,0.8,2,3,3,3,0.3612980842590332,0.13053630568924746
068.jpg,3,3.171696662902832,3.171696662902832,0.9998671,0.0002657919,1.0,3,3,3,3,0.17169666290283203,0.029479744051968737
132.jpg,9,8.957898139953613,8.957898139953613,0.6999857,2.8682733e-05,0.4,4,6,12,12,0.04210186004638672,0.0017725666193655343
042.jpg,6,9.560147285461426,9.560147285461426,0.59992313,0.00015370964,0.2,2,3,12,12,3.560147285461426,12.674648694178359
249.jpg,8,14.226112365722656,14.226112365722656,0.5268772,8.988708e-06,0.053763440860215034,5,5,93,93,6.226112365722656,38.76447519060457
110.jpg,7,7.708195686340332,7.708195686340332,0.5383355,0.00025214945,0.0769230769230769,1,1,13,13,0.708195686340332,0.501541130151054
113.jpg,5,5.2995405197143555,5.2995405197143555,0.6151966,0.00037605382,0.23076923076923078,3,3,13,13,0.29954051971435547,0.08972452295074618
178.jpg,2,3.729684352874756,3.729684352874756,0.9999193,0.00016135366,1.0,2,2,2,2,1.7296843528747559,2.991807960579763
396.jpg,32,14.409463882446289,14.409463882446289,0.5395165,3.674804e-05,0.07906976744186048,3,4,43,43,17.59053611755371,309.4269609029616
194.jpg,8,6.182806491851807,6.182806491851807,0.7443596,0.0001696934,0.48888888888888893,4,5,9,9,1.8171935081481934,3.302192246055938
258.jpg,7,8.424785614013672,8.424785614013672,0.8571156,5.4534426e-05,0.7142857142857143,5,5,7,7,1.4247856140136719,2.030014045900316
488.jpg,38,14.05145263671875,14.05145263671875,0.5999622,7.563057e-05,0.19999999999999998,9,14,55,55,23.94854736328125,573.5329208113253
285.jpg,16,13.151535987854004,13.151535987854004,0.5254055,3.6348454e-05,0.050847457627118633,3,3,59,59,2.848464012145996,8.113747228490865
195.jpg,6,5.615169525146484,5.615169525146484,0.7499778,4.436169e-05,0.5,4,4,8,8,0.3848304748535156,0.14809449437598232
360.jpg,96,15.717041015625,15.717041015625,0.8505993,6.3243706e-06,0.7012048192771085,51,69,83,83,80.282958984375,6445.3535032868385
245.jpg,5,5.646762847900391,5.646762847900391,0.5833202,2.6287755e-05,0.16666666666666663,1,1,6,6,0.6467628479003906,0.4183021814242238
