image_id,ground_truth,prediction,density_sum,confidence_score,local_variance,correlation_score,high_density_peaks,medium_density_peaks,low_density_peaks,total_unique_peaks,error,squared_error
158.jpg,8,18.53448486328125,18.53448486328125,0.52995354,9.286949e-05,0.059999999999999984,2,3,40,40,10.53448486328125,110.97537133470178
299.jpg,11,9.094507217407227,9.094507217407227,0.6363477,3.1821444e-05,0.2727272727272727,3,3,11,11,1.9054927825927734,3.6309027445131505
072.jpg,10,10.915955543518066,10.915955543518066,0.8374882,2.3701868e-05,0.675,5,6,8,8,0.9159555435180664,0.8389745577014764
003.jpg,4,1.9996005296707153,1.9996005296707153,0.8748734,0.00025321858,0.75,3,3,4,4,2.0003994703292847,4.001598040893683
302.jpg,10,4.577816009521484,4.577816009521484,0.60703665,0.00021243346,0.2142857142857143,3,3,14,14,5.422183990478516,29.40007922660152
328.jpg,10,4.990403175354004,4.990403175354004,0.6665951,0.0001431259,0.33333333333333337,3,3,9,9,5.009596824645996,25.096060345503247
105.jpg,5,4.7007575035095215,4.7007575035095215,0.58787715,0.00071632967,0.17647058823529413,3,3,17,17,0.2992424964904785,0.08954607170585405
087.jpg,5,1.3974473476409912,1.3974473476409912,0.9998926,0.00021481,1.0,3,3,3,3,3.602552652359009,12.97838561301893
354.jpg,24,14.685047149658203,14.685047149658203,0.556246,7.972373e-06,0.1125,5,6,48,48,9.314952850341797,86.76834660409077
534.jpg,1,1.6907958984375,1.6907958984375,0.99996173,7.646627e-05,1.0,1,1,1,1,0.6907958984375,0.4771989732980728
032.jpg,6,4.01940393447876,4.01940393447876,0.6873869,0.00022626936,0.375,3,3,8,8,1.9805960655212402,3.922760774758217
248.jpg,8,8.786977767944336,8.786977767944336,0.5476122,1.37223005e-05,0.09523809523809523,2,2,21,21,0.7869777679443359,0.6193340072386491
184.jpg,6,3.5445401668548584,3.5445401668548584,0.6665952,0.0001428847,0.33333333333333337,1,1,3,3,2.4554598331451416,6.029282992189167
306.jpg,8,5.130269527435303,5.130269527435303,0.58332115,2.429859e-05,0.16666666666666663,1,1,6,6,2.8697304725646973,8.2353529851664
325.jpg,16,14.179766654968262,14.179766654968262,0.5359274,2.021864e-05,0.071875,3,7,64,64,1.8202333450317383,3.313249430365431
524.jpg,20,13.847841262817383,13.847841262817383,0.5781217,6.559924e-06,0.15625,5,5,32,32,6.152158737182617,37.849057127492415
315.jpg,13,13.92436408996582,13.92436408996582,0.5274086,2.1504991e-05,0.05483870967741938,3,4,62,62,0.9243640899658203,0.8544489708183391
049.jpg,3,2.36745023727417,2.36745023727417,0.74978757,0.0004248469,0.5,2,2,4,4,0.6325497627258301,0.40011920232450393
167.jpg,6,4.148741722106934,4.148741722106934,0.74992484,0.00015032152,0.5,3,3,6,6,1.8512582778930664,3.427157211467602
355.jpg,31,13.446341514587402,13.446341514587402,0.5531875,8.055551e-06,0.10638297872340427,5,5,47,47,17.553658485412598,308.1309262224977
126.jpg,4,3.057361602783203,3.057361602783203,0.68726116,0.00047764453,0.375,3,3,8,8,0.9426383972167969,0.8885671479074517
589.jpg,8,8.112109184265137,8.112109184265137,0.7249692,6.155255e-05,0.45,5,6,12,12,0.11210918426513672,0.012568469196594378
307.jpg,12,14.385698318481445,14.385698318481445,0.541665,3.3362835e-06,0.08333333333333334,1,1,12,12,2.3856983184814453,5.691556466805196
085.jpg,5,1.7467910051345825,1.7467910051345825,0.8748169,0.0003661502,0.75,3,3,4,4,3.2532089948654175,10.58336876427326
319.jpg,38,14.935401916503906,14.935401916503906,0.66666096,1.1460566e-05,0.3333333333333333,12,17,42,42,23.064598083496094,531.9756847532117
550.jpg,10,17.04132080078125,17.04132080078125,0.5531079,3.4238044e-05,0.10625,3,4,32,32,7.04132080078125,49.580198619514704
155.jpg,7,20.59970474243164,20.59970474243164,0.54421204,3.7512935e-05,0.08846153846153845,3,7,52,52,13.59970474243164,184.95196908131766
106.jpg,8,5.009544849395752,5.009544849395752,0.7141845,0.00020242778,0.4285714285714286,3,3,7,7,2.990455150604248,8.942822007775476
054.jpg,4,3.799161672592163,3.799161672592163,0.7498958,0.00020839184,0.5,2,2,4,4,0.20083832740783691,0.040336033755977496
246.jpg,3,14.852789878845215,14.852789878845215,0.56584585,1.5669699e-05,0.13170731707317074,5,6,41,41,11.852789878845215,140.48862791205556
191.jpg,5,6.389435768127441,6.389435768127441,0.73748636,2.7321541e-05,0.475,3,5,8,8,1.3894357681274414,1.9305317537518931
148.jpg,5,4.802511215209961,4.802511215209961,0.67135775,0.00014164695,0.34285714285714286,2,3,7,7,0.19748878479003906,0.039001820117846364
603.jpg,8,20.558914184570312,20.558914184570312,0.5488746,2.8478598e-05,0.0977777777777778,4,5,45,45,12.558914184570312,157.7263254954014
113.jpg,5,5.2995405197143555,5.2995405197143555,0.6151966,0.00037605382,0.23076923076923078,3,3,13,13,0.29954051971435547,0.08972452295074618
152.jpg,6,4.91888427734375,4.91888427734375,0.6362454,0.00023643159,0.2727272727272727,3,3,11,11,1.08111572265625,1.1688112057745457
560.jpg,12,12.411165237426758,12.411165237426758,0.5499906,1.8767521e-05,0.09999999999999999,3,3,30,30,0.4111652374267578,0.16905685246820212
096.jpg,5,3.4973087310791016,3.4973087310791016,0.9998687,0.0002626115,1.0,3,3,3,3,1.5026912689208984,2.2580810496911
221.jpg,3,19.68168830871582,19.68168830871582,0.6666548,2.371202e-05,0.33333333333333337,3,3,9,9,16.68168830871582,278.2787248291461
495.jpg,29,13.987058639526367,13.987058639526367,0.68801904,4.892818e-05,0.3760869565217391,29,43,92,92,15.012941360473633,225.3884082930199
516.jpg,20,9.986258506774902,9.986258506774902,0.6030882,7.363835e-05,0.20625,5,9,32,32,10.013741493225098,100.27501869313801
544.jpg,1,2.1634914875030518,2.1634914875030518,0.9999708,5.832428e-05,1.0,1,1,1,1,1.1634914875030518,1.353712441492064
216.jpg,6,14.46516227722168,14.46516227722168,0.53571,8.563198e-06,0.07142857142857141,5,5,70,70,8.46516227722168,71.65897237969693
030.jpg,8,13.28706169128418,13.28706169128418,0.718663,0.00017412237,0.4375,7,7,16,16,5.28706169128418,27.95302132744473
046.jpg,4,4.755016326904297,4.755016326904297,0.7999203,0.0001594302,0.6000000000000001,2,3,4,4,0.7550163269042969,0.5700496538920561
343.jpg,3,7.833526611328125,7.833526611328125,0.6499831,3.3817298e-05,0.30000000000000004,2,3,8,8,4.833526611328125,23.362979502417147
294.jpg,19,11.343528747558594,11.343528747558594,0.59284574,2.2807217e-05,0.18571428571428572,4,7,28,28,7.656471252441406,58.621552039461676
213.jpg,2,13.78007698059082,13.78007698059082,0.5171407,4.3404684e-06,0.03428571428571427,2,3,70,70,11.78007698059082,138.77021366864574
006.jpg,5,4.060114860534668,4.060114860534668,0.7443372,0.00021445061,0.48888888888888893,4,5,9,9,0.939885139465332,0.8833840753877666
522.jpg,4,8.304479598999023,8.304479598999023,0.55554384,2.3422563e-05,0.11111111111111113,3,3,27,27,4.304479598999023,18.528544618198794
278.jpg,6,4.187823295593262,4.187823295593262,0.57678425,0.00027770086,0.15384615384615385,2,2,13,13,1.8121767044067383,3.283984407994467
015.jpg,4,2.8021609783172607,2.8021609783172607,0.9998599,0.00028010597,1.0,2,2,2,2,1.1978390216827393,1.434818321865862
070.jpg,10,9.905471801757812,9.905471801757812,0.8363426,4.2097203e-05,0.6727272727272727,7,8,11,11,0.0945281982421875,0.0089355802629143
509.jpg,9,11.812755584716797,11.812755584716797,0.7999754,4.9176386e-05,0.6,6,6,10,10,2.812755584716797,7.91159397935553
013.jpg,4,1.8313875198364258,1.8313875198364258,0.89992344,0.00015320313,0.8,2,3,3,3,2.168612480163574,4.702880089121209
207.jpg,10,8.57560920715332,8.57560920715332,0.613325,1.6663636e-05,0.22666666666666668,3,4,15,15,1.4243907928466797,2.0288891307463928
552.jpg,2,6.47036075592041,6.47036075592041,0.99998,4.0132803e-05,1.0,1,1,1,1,4.47036075592041,19.9841252880733
083.jpg,6,2.5937185287475586,2.5937185287475586,0.87481713,0.0003656922,0.75,3,3,4,4,3.4062814712524414,11.602753461397697
558.jpg,15,9.534969329833984,9.534969329833984,0.6249788,4.239933e-05,0.25,2,2,8,8,5.465030670166016,29.86656022585521
011.jpg,4,1.9017798900604248,1.9017798900604248,0.74988544,0.00022908252,0.5,3,3,6,6,2.098220109939575,4.402527629754843
109.jpg,4,6.384396076202393,6.384396076202393,0.64267015,0.00037395937,0.2857142857142857,2,2,7,7,2.3843960762023926,5.685344648209366
301.jpg,8,8.400152206420898,8.400152206420898,0.9999776,4.4843946e-05,1.0,5,5,5,5,0.40015220642089844,0.1601217883035133
052.jpg,4,1.994030475616455,1.994030475616455,0.8329112,0.0008443181,0.6666666666666667,2,2,3,3,2.005969524383545,4.023913732755545
092.jpg,5,3.8824610710144043,3.8824610710144043,0.87492454,0.00015094488,0.75,3,3,4,4,1.1175389289855957,1.2488932577982723
172.jpg,4,14.015250205993652,14.015250205993652,0.55761904,0.00014653624,0.1153846153846154,3,3,26,26,10.015250205993652,100.3052366886559
